"Index Num","Country of Origin","Country of Origin-ISO2","Asylum Data",Year,Age,Sex,"Country of Asylum"
3165,Albania,AL,300,2018,"From 16 to 17 years",Males,"European Union - 28 countries (2013-2020)"
3166,Albania,AL,245,2019,"From 16 to 17 years",Males,"European Union - 28 countries (2013-2020)"
3167,Albania,AL,5,2015,"From 16 to 17 years",Males,Finland
3168,Albania,AL,5,2008,"From 16 to 17 years",Males,France
3169,Albania,AL,5,2009,"From 16 to 17 years",Males,France
3170,Albania,AL,5,2010,"From 16 to 17 years",Males,France
3171,Albania,AL,10,2013,"From 16 to 17 years",Males,France
3172,Albania,AL,5,2014,"From 16 to 17 years",Males,France
3173,Albania,AL,5,2015,"From 16 to 17 years",Males,France
3174,Albania,AL,5,2016,"From 16 to 17 years",Males,France
3175,Albania,AL,5,2017,"From 16 to 17 years",Males,France
3176,Albania,AL,5,2018,"From 16 to 17 years",Males,France
3177,Albania,AL,10,2014,"From 16 to 17 years",Males,Ireland
3178,Albania,AL,5,2015,"From 16 to 17 years",Males,Ireland
3179,Albania,AL,5,2016,"From 16 to 17 years",Males,Ireland
3180,Albania,AL,5,2017,"From 16 to 17 years",Males,Ireland
3181,Albania,AL,5,2018,"From 16 to 17 years",Males,Ireland
3182,Albania,AL,15,2019,"From 16 to 17 years",Males,Ireland
3183,Albania,AL,5,2016,"From 16 to 17 years",Males,Italy
3184,Albania,AL,10,2018,"From 16 to 17 years",Males,Italy
3185,Albania,AL,5,2019,"From 16 to 17 years",Males,Italy
3186,Albania,AL,5,2013,"From 16 to 17 years",Males,Luxembourg
3187,Albania,AL,10,2015,"From 16 to 17 years",Males,Luxembourg
3188,Albania,AL,5,2016,"From 16 to 17 years",Males,Luxembourg
3189,Albania,AL,5,2017,"From 16 to 17 years",Males,Luxembourg
3190,Albania,AL,5,2018,"From 16 to 17 years",Males,Luxembourg
3191,Albania,AL,5,2014,"From 16 to 17 years",Males,Netherlands
3192,Albania,AL,15,2015,"From 16 to 17 years",Males,Netherlands
3193,Albania,AL,25,2016,"From 16 to 17 years",Males,Netherlands
3194,Albania,AL,25,2017,"From 16 to 17 years",Males,Netherlands
3195,Albania,AL,25,2018,"From 16 to 17 years",Males,Netherlands
3196,Albania,AL,10,2019,"From 16 to 17 years",Males,Netherlands
3197,Albania,AL,5,2012,"From 16 to 17 years",Males,Norway
3198,Albania,AL,5,2013,"From 16 to 17 years",Males,Norway
3199,Albania,AL,5,2014,"From 16 to 17 years",Males,Norway
3200,Albania,AL,15,2015,"From 16 to 17 years",Males,Norway
3201,Albania,AL,5,2016,"From 16 to 17 years",Males,Norway
3202,Albania,AL,5,2018,"From 16 to 17 years",Males,Norway
3203,Albania,AL,5,2008,"From 16 to 17 years",Males,Sweden
3204,Albania,AL,25,2012,"From 16 to 17 years",Males,Sweden
3205,Albania,AL,15,2013,"From 16 to 17 years",Males,Sweden
3206,Albania,AL,65,2014,"From 16 to 17 years",Males,Sweden
3207,Albania,AL,130,2015,"From 16 to 17 years",Males,Sweden
3208,Albania,AL,70,2016,"From 16 to 17 years",Males,Sweden
3209,Albania,AL,40,2017,"From 16 to 17 years",Males,Sweden
3210,Albania,AL,25,2018,"From 16 to 17 years",Males,Sweden
3211,Albania,AL,10,2019,"From 16 to 17 years",Males,Sweden
3212,Albania,AL,5,2008,"From 16 to 17 years",Males,Slovenia
3213,Albania,AL,5,2009,"From 16 to 17 years",Males,Slovenia
3214,Albania,AL,5,2010,"From 16 to 17 years",Males,Slovenia
3215,Albania,AL,65,2008,"From 16 to 17 years",Males,Total
3216,Albania,AL,50,2009,"From 16 to 17 years",Males,Total
3217,Albania,AL,35,2010,"From 16 to 17 years",Males,Total
3218,Albania,AL,105,2011,"From 16 to 17 years",Males,Total
3219,Albania,AL,230,2012,"From 16 to 17 years",Males,Total
3220,Albania,AL,380,2013,"From 16 to 17 years",Males,Total
3221,Albania,AL,520,2014,"From 16 to 17 years",Males,Total
3222,Albania,AL,715,2015,"From 16 to 17 years",Males,Total
3223,Albania,AL,435,2016,"From 16 to 17 years",Males,Total
3224,Albania,AL,345,2017,"From 16 to 17 years",Males,Total
3225,Albania,AL,310,2018,"From 16 to 17 years",Males,Total
3226,Albania,AL,245,2019,"From 16 to 17 years",Males,Total
3227,Albania,AL,40,2008,"From 16 to 17 years",Males,"United Kingdom"
3228,Albania,AL,30,2009,"From 16 to 17 years",Males,"United Kingdom"
3229,Albania,AL,20,2010,"From 16 to 17 years",Males,"United Kingdom"
3230,Albania,AL,85,2011,"From 16 to 17 years",Males,"United Kingdom"
3231,Albania,AL,185,2012,"From 16 to 17 years",Males,"United Kingdom"
3232,Albania,AL,325,2013,"From 16 to 17 years",Males,"United Kingdom"
3233,Albania,AL,395,2014,"From 16 to 17 years",Males,"United Kingdom"
3234,Albania,AL,315,2015,"From 16 to 17 years",Males,"United Kingdom"
3235,Albania,AL,205,2016,"From 16 to 17 years",Males,"United Kingdom"
3236,Albania,AL,160,2017,"From 16 to 17 years",Males,"United Kingdom"
3237,Albania,AL,175,2018,"From 16 to 17 years",Males,"United Kingdom"
3238,Albania,AL,150,2019,"From 16 to 17 years",Males,"United Kingdom"
3239,Albania,AL,5,2011,"Less than 14 years",Males,Belgium
3240,Albania,AL,5,2015,"Less than 14 years",Males,"Germany (until 1990 former territory of the FRG)"
3241,Albania,AL,5,2016,"Less than 14 years",Males,"Germany (until 1990 former territory of the FRG)"
3242,Albania,AL,5,2011,"Less than 14 years",Males,"European Union - 27 countries (from 2020)"
3243,Albania,AL,5,2012,"Less than 14 years",Males,"European Union - 27 countries (from 2020)"
3244,Albania,AL,5,2013,"Less than 14 years",Males,"European Union - 27 countries (from 2020)"
3245,Albania,AL,5,2014,"Less than 14 years",Males,"European Union - 27 countries (from 2020)"
3246,Albania,AL,10,2015,"Less than 14 years",Males,"European Union - 27 countries (from 2020)"
3247,Albania,AL,10,2016,"Less than 14 years",Males,"European Union - 27 countries (from 2020)"
3248,Albania,AL,10,2017,"Less than 14 years",Males,"European Union - 27 countries (from 2020)"
3249,Albania,AL,5,2019,"Less than 14 years",Males,"European Union - 27 countries (from 2020)"
3250,Albania,AL,5,2008,"Less than 14 years",Males,"European Union - 28 countries (2013-2020)"
3251,Albania,AL,5,2009,"Less than 14 years",Males,"European Union - 28 countries (2013-2020)"
3252,Albania,AL,5,2011,"Less than 14 years",Males,"European Union - 28 countries (2013-2020)"
3253,Albania,AL,10,2012,"Less than 14 years",Males,"European Union - 28 countries (2013-2020)"
3254,Albania,AL,10,2013,"Less than 14 years",Males,"European Union - 28 countries (2013-2020)"
3255,Albania,AL,25,2014,"Less than 14 years",Males,"European Union - 28 countries (2013-2020)"
3256,Albania,AL,30,2015,"Less than 14 years",Males,"European Union - 28 countries (2013-2020)"
3257,Albania,AL,30,2016,"Less than 14 years",Males,"European Union - 28 countries (2013-2020)"
3258,Albania,AL,15,2017,"Less than 14 years",Males,"European Union - 28 countries (2013-2020)"
3259,Albania,AL,10,2018,"Less than 14 years",Males,"European Union - 28 countries (2013-2020)"
3260,Albania,AL,5,2019,"Less than 14 years",Males,"European Union - 28 countries (2013-2020)"
3261,Albania,AL,5,2012,"Less than 14 years",Males,Sweden
3262,Albania,AL,5,2014,"Less than 14 years",Males,Sweden
3263,Albania,AL,5,2015,"Less than 14 years",Males,Sweden
3264,Albania,AL,5,2017,"Less than 14 years",Males,Sweden
3265,Albania,AL,5,2008,"Less than 14 years",Males,Total
3266,Albania,AL,5,2009,"Less than 14 years",Males,Total
3267,Albania,AL,5,2011,"Less than 14 years",Males,Total
3268,Albania,AL,10,2012,"Less than 14 years",Males,Total
3269,Albania,AL,10,2013,"Less than 14 years",Males,Total
3270,Albania,AL,25,2014,"Less than 14 years",Males,Total
3271,Albania,AL,30,2015,"Less than 14 years",Males,Total
3272,Albania,AL,30,2016,"Less than 14 years",Males,Total
3273,Albania,AL,15,2017,"Less than 14 years",Males,Total
3274,Albania,AL,10,2018,"Less than 14 years",Males,Total
3275,Albania,AL,5,2019,"Less than 14 years",Males,Total
3276,Albania,AL,5,2012,"Less than 14 years",Males,"United Kingdom"
3277,Albania,AL,10,2013,"Less than 14 years",Males,"United Kingdom"
3278,Albania,AL,20,2014,"Less than 14 years",Males,"United Kingdom"
3279,Albania,AL,15,2015,"Less than 14 years",Males,"United Kingdom"
3280,Albania,AL,20,2016,"Less than 14 years",Males,"United Kingdom"
3281,Albania,AL,5,2017,"Less than 14 years",Males,"United Kingdom"
3282,Albania,AL,10,2018,"Less than 14 years",Males,"United Kingdom"
3283,Albania,AL,5,2009,Total,Total,Austria
3284,Albania,AL,5,2013,Total,Total,Austria
3285,Albania,AL,5,2015,Total,Total,Austria
3286,Albania,AL,5,2016,Total,Total,Austria
3287,Albania,AL,5,2017,Total,Total,Austria
3288,Albania,AL,5,2018,Total,Total,Austria
3289,Albania,AL,5,2008,Total,Total,Belgium
3290,Albania,AL,10,2009,Total,Total,Belgium
3291,Albania,AL,5,2010,Total,Total,Belgium
3292,Albania,AL,20,2011,Total,Total,Belgium
3293,Albania,AL,10,2012,Total,Total,Belgium
3294,Albania,AL,15,2013,Total,Total,Belgium
3295,Albania,AL,25,2014,Total,Total,Belgium
3296,Albania,AL,40,2015,Total,Total,Belgium
3297,Albania,AL,50,2016,Total,Total,Belgium
3298,Albania,AL,55,2017,Total,Total,Belgium
3299,Albania,AL,25,2018,Total,Total,Belgium
3300,Albania,AL,25,2019,Total,Total,Belgium
3301,Albania,AL,10,2012,Total,Total,Switzerland
3302,Albania,AL,5,2014,Total,Total,Switzerland
3303,Albania,AL,10,2015,Total,Total,Switzerland
3304,Albania,AL,15,2016,Total,Total,Switzerland
3305,Albania,AL,10,2017,Total,Total,Switzerland
3306,Albania,AL,5,2018,Total,Total,Switzerland
3307,Albania,AL,5,2012,Total,Total,"Germany (until 1990 former territory of the FRG)"
3308,Albania,AL,10,2013,Total,Total,"Germany (until 1990 former territory of the FRG)"
3309,Albania,AL,30,2014,Total,Total,"Germany (until 1990 former territory of the FRG)"
3310,Albania,AL,255,2015,Total,Total,"Germany (until 1990 former territory of the FRG)"
3311,Albania,AL,110,2016,Total,Total,"Germany (until 1990 former territory of the FRG)"
3312,Albania,AL,55,2017,Total,Total,"Germany (until 1990 former territory of the FRG)"
3313,Albania,AL,40,2018,Total,Total,"Germany (until 1990 former territory of the FRG)"
3314,Albania,AL,40,2019,Total,Total,"Germany (until 1990 former territory of the FRG)"
3315,Albania,AL,5,2016,Total,Total,Denmark
3316,Albania,AL,5,2017,Total,Total,Denmark
3317,Albania,AL,5,2018,Total,Total,Denmark
3318,Albania,AL,5,2009,Total,Total,Greece
3319,Albania,AL,5,2010,Total,Total,Greece
3320,Albania,AL,5,2014,Total,Total,Greece
3321,Albania,AL,10,2015,Total,Total,Greece
3322,Albania,AL,5,2016,Total,Total,Greece
3323,Albania,AL,10,2017,Total,Total,Greece
3324,Albania,AL,10,2018,Total,Total,Greece
3325,Albania,AL,10,2019,Total,Total,Greece
3326,Albania,AL,25,2008,Total,Total,"European Union - 27 countries (from 2020)"
3327,Albania,AL,35,2009,Total,Total,"European Union - 27 countries (from 2020)"
3328,Albania,AL,20,2010,Total,Total,"European Union - 27 countries (from 2020)"
3329,Albania,AL,35,2011,Total,Total,"European Union - 27 countries (from 2020)"
3330,Albania,AL,70,2012,Total,Total,"European Union - 27 countries (from 2020)"
3331,Albania,AL,90,2013,Total,Total,"European Union - 27 countries (from 2020)"
3332,Albania,AL,175,2014,Total,Total,"European Union - 27 countries (from 2020)"
3333,Albania,AL,585,2015,Total,Total,"European Union - 27 countries (from 2020)"
3334,Albania,AL,350,2016,Total,Total,"European Union - 27 countries (from 2020)"
3335,Albania,AL,285,2017,Total,Total,"European Union - 27 countries (from 2020)"
3336,Albania,AL,195,2018,Total,Total,"European Union - 27 countries (from 2020)"
3337,Albania,AL,140,2019,Total,Total,"European Union - 27 countries (from 2020)"
3338,Albania,AL,95,2008,Total,Total,"European Union - 28 countries (2013-2020)"
3339,Albania,AL,95,2009,Total,Total,"European Union - 28 countries (2013-2020)"
3340,Albania,AL,55,2010,Total,Total,"European Union - 28 countries (2013-2020)"
3341,Albania,AL,165,2011,Total,Total,"European Union - 28 countries (2013-2020)"
3342,Albania,AL,335,2012,Total,Total,"European Union - 28 countries (2013-2020)"
3343,Albania,AL,560,2013,Total,Total,"European Union - 28 countries (2013-2020)"
3344,Albania,AL,805,2014,Total,Total,"European Union - 28 countries (2013-2020)"
3345,Albania,AL,1065,2015,Total,Total,"European Union - 28 countries (2013-2020)"
3346,Albania,AL,755,2016,Total,Total,"European Union - 28 countries (2013-2020)"
3347,Albania,AL,535,2017,Total,Total,"European Union - 28 countries (2013-2020)"
3348,Albania,AL,485,2018,Total,Total,"European Union - 28 countries (2013-2020)"
3349,Albania,AL,370,2019,Total,Total,"European Union - 28 countries (2013-2020)"
3350,Albania,AL,5,2015,Total,Total,Finland
3351,Albania,AL,5,2016,Total,Total,Finland
3352,Albania,AL,5,2008,Total,Total,France
3353,Albania,AL,5,2009,Total,Total,France
3354,Albania,AL,5,2010,Total,Total,France
3355,Albania,AL,5,2012,Total,Total,France
3356,Albania,AL,15,2013,Total,Total,France
3357,Albania,AL,5,2014,Total,Total,France
3358,Albania,AL,5,2015,Total,Total,France
3359,Albania,AL,15,2016,Total,Total,France
3360,Albania,AL,20,2017,Total,Total,France
3361,Albania,AL,15,2018,Total,Total,France
3362,Albania,AL,5,2009,Total,Total,Hungary
3363,Albania,AL,10,2014,Total,Total,Ireland
3364,Albania,AL,10,2015,Total,Total,Ireland
3365,Albania,AL,5,2016,Total,Total,Ireland
3366,Albania,AL,10,2017,Total,Total,Ireland
3367,Albania,AL,5,2018,Total,Total,Ireland
3368,Albania,AL,15,2019,Total,Total,Ireland
3369,Albania,AL,5,2017,Total,Total,Iceland
3370,Albania,AL,5,2013,Total,Total,Italy
3371,Albania,AL,5,2016,Total,Total,Italy
3372,Albania,AL,5,2017,Total,Total,Italy
3373,Albania,AL,15,2018,Total,Total,Italy
3374,Albania,AL,15,2019,Total,Total,Italy
3375,Albania,AL,5,2013,Total,Total,Luxembourg
3376,Albania,AL,5,2014,Total,Total,Luxembourg
3377,Albania,AL,15,2015,Total,Total,Luxembourg
3378,Albania,AL,5,2016,Total,Total,Luxembourg
3379,Albania,AL,10,2017,Total,Total,Luxembourg
3380,Albania,AL,5,2018,Total,Total,Luxembourg
3381,Albania,AL,5,2019,Total,Total,Luxembourg
3382,Albania,AL,5,2014,Total,Total,Netherlands
3383,Albania,AL,25,2015,Total,Total,Netherlands
3384,Albania,AL,40,2016,Total,Total,Netherlands
3385,Albania,AL,30,2017,Total,Total,Netherlands
3386,Albania,AL,30,2018,Total,Total,Netherlands
3387,Albania,AL,10,2019,Total,Total,Netherlands
3388,Albania,AL,5,2011,Total,Total,Norway
3389,Albania,AL,5,2012,Total,Total,Norway
3390,Albania,AL,5,2013,Total,Total,Norway
3391,Albania,AL,10,2014,Total,Total,Norway
3392,Albania,AL,15,2015,Total,Total,Norway
3393,Albania,AL,5,2016,Total,Total,Norway
3394,Albania,AL,5,2018,Total,Total,Norway
3395,Albania,AL,5,2019,Total,Total,Norway
3396,Albania,AL,5,2008,Total,Total,Sweden
3397,Albania,AL,5,2011,Total,Total,Sweden
3398,Albania,AL,45,2012,Total,Total,Sweden
3399,Albania,AL,25,2013,Total,Total,Sweden
3400,Albania,AL,80,2014,Total,Total,Sweden
3401,Albania,AL,215,2015,Total,Total,Sweden
3402,Albania,AL,105,2016,Total,Total,Sweden
3403,Albania,AL,75,2017,Total,Total,Sweden
3404,Albania,AL,35,2018,Total,Total,Sweden
3405,Albania,AL,20,2019,Total,Total,Sweden
3406,Albania,AL,5,2008,Total,Total,Slovenia
3407,Albania,AL,5,2009,Total,Total,Slovenia
3408,Albania,AL,5,2010,Total,Total,Slovenia
3409,Albania,AL,95,2008,Total,Total,Total
3410,Albania,AL,95,2009,Total,Total,Total
3411,Albania,AL,55,2010,Total,Total,Total
3412,Albania,AL,165,2011,Total,Total,Total
3413,Albania,AL,335,2012,Total,Total,Total
3414,Albania,AL,560,2013,Total,Total,Total
3415,Albania,AL,805,2014,Total,Total,Total
3416,Albania,AL,1065,2015,Total,Total,Total
3417,Albania,AL,775,2016,Total,Total,Total
3418,Albania,AL,550,2017,Total,Total,Total
3419,Albania,AL,495,2018,Total,Total,Total
3420,Albania,AL,375,2019,Total,Total,Total
3421,Albania,AL,70,2008,Total,Total,"United Kingdom"
3422,Albania,AL,60,2009,Total,Total,"United Kingdom"
3423,Albania,AL,35,2010,Total,Total,"United Kingdom"
3424,Albania,AL,130,2011,Total,Total,"United Kingdom"
3425,Albania,AL,265,2012,Total,Total,"United Kingdom"
3426,Albania,AL,470,2013,Total,Total,"United Kingdom"
3427,Albania,AL,630,2014,Total,Total,"United Kingdom"
3428,Albania,AL,480,2015,Total,Total,"United Kingdom"
3429,Albania,AL,405,2016,Total,Total,"United Kingdom"
3430,Albania,AL,250,2017,Total,Total,"United Kingdom"
3431,Albania,AL,295,2018,Total,Total,"United Kingdom"
3432,Albania,AL,230,2019,Total,Total,"United Kingdom"
3433,Albania,AL,5,2008,Unknown,Total,"European Union - 28 countries (2013-2020)"
3434,Albania,AL,15,2009,Unknown,Total,"European Union - 28 countries (2013-2020)"
3435,Albania,AL,5,2010,Unknown,Total,"European Union - 28 countries (2013-2020)"
3436,Albania,AL,10,2011,Unknown,Total,"European Union - 28 countries (2013-2020)"
3437,Albania,AL,10,2012,Unknown,Total,"European Union - 28 countries (2013-2020)"
3438,Albania,AL,10,2013,Unknown,Total,"European Union - 28 countries (2013-2020)"
3439,Albania,AL,5,2014,Unknown,Total,"European Union - 28 countries (2013-2020)"
3440,Albania,AL,5,2015,Unknown,Total,"European Union - 28 countries (2013-2020)"
3441,Albania,AL,5,2016,Unknown,Total,"European Union - 28 countries (2013-2020)"
3442,Albania,AL,5,2008,Unknown,Total,Total
3443,Albania,AL,15,2009,Unknown,Total,Total
3444,Albania,AL,5,2010,Unknown,Total,Total
3445,Albania,AL,10,2011,Unknown,Total,Total
3446,Albania,AL,10,2012,Unknown,Total,Total
3447,Albania,AL,10,2013,Unknown,Total,Total
3448,Albania,AL,5,2014,Unknown,Total,Total
3449,Albania,AL,5,2015,Unknown,Total,Total
3450,Albania,AL,5,2016,Unknown,Total,Total
3451,Albania,AL,5,2008,Unknown,Total,"United Kingdom"
3452,Albania,AL,15,2009,Unknown,Total,"United Kingdom"
3453,Albania,AL,5,2010,Unknown,Total,"United Kingdom"
3454,Albania,AL,10,2011,Unknown,Total,"United Kingdom"
3455,Albania,AL,10,2012,Unknown,Total,"United Kingdom"
3456,Albania,AL,10,2013,Unknown,Total,"United Kingdom"
3457,Albania,AL,5,2014,Unknown,Total,"United Kingdom"
3458,Albania,AL,5,2015,Unknown,Total,"United Kingdom"
3459,Albania,AL,5,2011,"From 14 to 15 years",Total,Belgium
3460,Albania,AL,5,2012,"From 14 to 15 years",Total,Belgium
3461,Albania,AL,5,2013,"From 14 to 15 years",Total,Belgium
3462,Albania,AL,5,2014,"From 14 to 15 years",Total,Belgium
3463,Albania,AL,20,2015,"From 14 to 15 years",Total,Belgium
3464,Albania,AL,15,2016,"From 14 to 15 years",Total,Belgium
3465,Albania,AL,15,2017,"From 14 to 15 years",Total,Belgium
3466,Albania,AL,10,2018,"From 14 to 15 years",Total,Belgium
3467,Albania,AL,10,2019,"From 14 to 15 years",Total,Belgium
3468,Albania,AL,5,2016,"From 14 to 15 years",Total,Switzerland
3469,Albania,AL,5,2017,"From 14 to 15 years",Total,Switzerland
3470,Albania,AL,5,2014,"From 14 to 15 years",Total,"Germany (until 1990 former territory of the FRG)"
3471,Albania,AL,30,2015,"From 14 to 15 years",Total,"Germany (until 1990 former territory of the FRG)"
3472,Albania,AL,25,2016,"From 14 to 15 years",Total,"Germany (until 1990 former territory of the FRG)"
3473,Albania,AL,10,2017,"From 14 to 15 years",Total,"Germany (until 1990 former territory of the FRG)"
3474,Albania,AL,10,2018,"From 14 to 15 years",Total,"Germany (until 1990 former territory of the FRG)"
3475,Albania,AL,10,2019,"From 14 to 15 years",Total,"Germany (until 1990 former territory of the FRG)"
3476,Albania,AL,5,2015,"From 14 to 15 years",Total,Greece
3477,Albania,AL,10,2009,"From 14 to 15 years",Total,"European Union - 27 countries (from 2020)"
